Cell,age
GR97_bcDHTO,11wk
GR97_bcEFSL,11wk
GR97_bcAAXE,11wk
GR97_bcCYJF,11wk
GR97_bcGTHK,11wk
GR97_bcDCMS,11wk
GR97_bcEIIK,11wk
GR97_bcEVVS,11wk
GR97_bcAZDV,11wk
GR97_bcFVED,11wk
GR97_bcGFGX,11wk
GR97_bcFSQA,11wk
GR97_bcCYLR,11wk
GR97_bcHNLT,11wk
GR97_bcAURY,11wk
GR97_bcCASX,11wk
GR97_bcFRAY,11wk
GR97_bcFTUH,11wk
GR97_bcFPWY,11wk
GR97_bcALDA,11wk
GR97_bcFENB,11wk
GR97_bcAQMB,11wk
GR97_bcCLAT,11wk
GR97_bcIFLM,11wk
GR97_bcELEC,11wk
GR97_bcDHHE,11wk
GR97_bcFLIM,11wk
GR97_bcAKDM,11wk
GR97_bcGBIK,11wk
GR97_bcDPBE,11wk
GR97_bcFIGT,11wk
GR97_bcAOTN,11wk
GR97_bcFRQI,11wk
GR97_bcCKME,11wk
GR97_bcALNZ,11wk
GR97_bcHLOF,11wk
GR97_bcAZTS,11wk
GR97_bcFPKW,11wk
GR97_bcASRC,11wk
GR97_bcFPTB,11wk
GR97_bcAXZQ,11wk
GR97_bcBOWW,11wk
GR97_bcAAQY,11wk
GR97_bcEHRK,11wk
GR97_bcDFMZ,11wk
GR97_bcCBXX,11wk
GR97_bcCSQM,11wk
GR97_bcBWZU,11wk
GR97_bcDNZF,11wk
GR97_bcCCBC,11wk
GR97_bcFZZW,11wk
GR97_bcDWOQ,11wk
GR97_bcBIQR,11wk
GR97_bcEVFK,11wk
GR97_bcAWNQ,11wk
GR97_bcEVWK,11wk
GR97_bcDQNN,11wk
GR97_bcGOWL,11wk
GR97_bcIFGB,11wk
GR97_bcFNIN,11wk
GR97_bcHSVY,11wk
GR97_bcCZTQ,11wk
GR97_bcBARF,11wk
GR97_bcEYTQ,11wk
GR97_bcCUZP,11wk
GR97_bcBFJS,11wk
GR97_bcBKXH,11wk
GR97_bcBBFR,11wk
GR97_bcAWKS,11wk
GR97_bcDCBW,11wk
GR97_bcFBOM,11wk
GR97_bcFPAH,11wk
GR97_bcEZFB,11wk
GR97_bcFWMO,11wk
GR97_bcGAPF,11wk
GR97_bcADPO,11wk
GR97_bcCZHG,11wk
GR97_bcFLOR,11wk
GR97_bcAIER,11wk
GR97_bcBKXQ,11wk
GR97_bcAGAE,11wk
GR97_bcCENQ,11wk
GR97_bcDLWJ,11wk
GR97_bcCHQE,11wk
GR97_bcFMJK,11wk
GR97_bcCCHP,11wk
GR97_bcCMCV,11wk
GR97_bcBEVN,11wk
GR97_bcFEAI,11wk
GR97_bcBGER,11wk
GR97_bcFSFF,11wk
GR97_bcGNEQ,11wk
GR97_bcFLWG,11wk
GR97_bcDXOV,11wk
GR97_bcCJUL,11wk
GR97_bcFCTD,11wk
GR97_bcFXNW,11wk
GR97_bcGGLT,11wk
GR97_bcGAWW,11wk
GR97_bcDMFY,11wk
GR97_bcAMLH,11wk
GR97_bcFTEQ,11wk
GR97_bcDZZI,11wk
GR97_bcDSWY,11wk
GR97_bcELAZ,11wk
GR97_bcAWKF,11wk
GR97_bcAQLY,11wk
GR97_bcFJOF,11wk
GR97_bcFWDP,11wk
GR97_bcAHTW,11wk
GR97_bcECFA,11wk
GR97_bcBHZE,11wk
GR97_bcDUDJ,11wk
GR97_bcCBBD,11wk
GR97_bcEHBK,11wk
GR97_bcDMNH,11wk
GR97_bcERYQ,11wk
GR97_bcCVOB,11wk
GR97_bcEXRG,11wk
GR97_bcBMKB,11wk
GR97_bcBFPD,11wk
GR97_bcIHUT,11wk
GR97_bcFMNT,11wk
GR97_bcEIYB,11wk
GR97_bcBHWM,11wk
GR97_bcFJQK,11wk
GR97_bcGFSN,11wk
GR97_bcBALH,11wk
GR97_bcBGVZ,11wk
GR97_bcBGPZ,11wk
GR97_bcALWA,11wk
GR97_bcAELX,11wk
GR97_bcEBEF,11wk
GR97_bcBNSN,11wk
GR97_bcDMND,11wk
GR97_bcBHDT,11wk
GR97_bcAXFI,11wk
GR97_bcAHXX,11wk
GR97_bcFYYF,11wk
GR97_bcCYBN,11wk
GR97_bcEFTE,11wk
GR97_bcBGGP,11wk
GR97_bcBSKQ,11wk
GR97_bcESAE,11wk
GR97_bcALYQ,11wk
GR97_bcETWN,11wk
GR97_bcAZEI,11wk
GR97_bcBUQY,11wk
GR97_bcAKSA,11wk
GR97_bcAQMC,11wk
GR97_bcCNXY,11wk
GR97_bcEGSG,11wk
GR97_bcGRAH,11wk
GR97_bcELIW,11wk
GR97_bcHXUG,11wk
GR97_bcDYDE,11wk
GR97_bcFUEL,11wk
GR97_bcCGEI,11wk
GR97_bcHOBE,11wk
GR97_bcGXTG,11wk
GR97_bcBABK,11wk
GR97_bcBAZY,11wk
GR97_bcFKHS,11wk
GR97_bcCXLP,11wk
GR97_bcBTAB,11wk
GR97_bcFSWN,11wk
GR97_bcFBWM,11wk
GR97_bcBVEA,11wk
GR97_bcDFDU,11wk
GR97_bcGCGS,11wk
GR97_bcFDLA,11wk
GR97_bcBYCM,11wk
GR97_bcIEST,11wk
GR97_bcDWWM,11wk
GR97_bcABKY,11wk
GR97_bcCDYX,11wk
GR97_bcHEHG,11wk
GR97_bcDTGU,11wk
GR97_bcBSPZ,11wk
GR97_bcALMB,11wk
GR97_bcEIHC,11wk
GR97_bcFTJX,11wk
GR97_bcGTBW,11wk
GR97_bcCUXJ,11wk
GR97_bcBCFT,11wk
GR97_bcEBKX,11wk
GR97_bcAHFU,11wk
GR97_bcCJEG,11wk
GR97_bcDRHS,11wk
GR97_bcAAOX,11wk
GR97_bcFDQM,11wk
GR97_bcGAPC,11wk
GR97_bcBRCH,11wk
GR97_bcHLEH,11wk
GR97_bcDTNB,11wk
GR97_bcGJSI,11wk
GR97_bcFRBS,11wk
GR97_bcDOPP,11wk
GR97_bcHAOP,11wk
GR97_bcBMPH,11wk
GR97_bcBWTU,11wk
GR97_bcGASO,11wk
GR97_bcCCES,11wk
GR97_bcHZMF,11wk
GR97_bcBXXS,11wk
GR97_bcEMVT,11wk
GR97_bcGNXU,11wk
GR97_bcDRLS,11wk
GR97_bcCWNT,11wk
GR97_bcCCXM,11wk
GR97_bcBZTA,11wk
GR97_bcBDRD,11wk
GR97_bcDOGI,11wk
GR97_bcEYPZ,11wk
GR97_bcGZPK,11wk
GR97_bcEHAA,11wk
GR97_bcGJVD,11wk
GR97_bcBRDN,11wk
GR97_bcFNEE,11wk
GR97_bcFGAM,11wk
GR97_bcCPKP,11wk
GR97_bcBKDK,11wk
GR97_bcFBMW,11wk
GR97_bcHYEQ,11wk
GR97_bcHNPJ,11wk
GR97_bcAXAH,11wk
GR97_bcBGDA,11wk
GR97_bcAUXX,11wk
GR97_bcFFLZ,11wk
GR97_bcBPGP,11wk
GR97_bcELLR,11wk
GR97_bcBUYI,11wk
GR97_bcAWHF,11wk
GR97_bcELCM,11wk
GR97_bcIAYI,11wk
GR97_bcEOFW,11wk
GR97_bcDGKE,11wk
GR97_bcDHHT,11wk
GR97_bcBPNZ,11wk
GR97_bcGZIX,11wk
GR97_bcGHIZ,11wk
GR97_bcDBMR,11wk
GR97_bcCZNR,11wk
GR97_bcBTAZ,11wk
GR97_bcBMEB,11wk
GR97_bcAHWC,11wk
GR97_bcFSDM,11wk
GR97_bcBVKG,11wk
GR97_bcFALO,11wk
GR97_bcBLEB,11wk
GR97_bcEHDH,11wk
GR97_bcDPLT,11wk
GR97_bcBGSJ,11wk
GR97_bcBXYB,11wk
GR97_bcFCGT,11wk
GR97_bcEDWN,11wk
GR97_bcBIZI,11wk
GR97_bcBBBF,11wk
GR97_bcFZHD,11wk
GR97_bcICMY,11wk
GR97_bcFRBH,11wk
GR97_bcFGDI,11wk
GR97_bcERJM,11wk
GR97_bcFAHP,11wk
GR97_bcEABW,11wk
GR97_bcGHHK,11wk
GR97_bcEKTJ,11wk
GR97_bcBXWU,11wk
GR97_bcABAS,11wk
GR97_bcDGAV,11wk
GR97_bcEKIO,11wk
GR97_bcGADA,11wk
GR97_bcBFPO,11wk
GR97_bcEKBU,11wk
GR97_bcDFYB,11wk
GR97_bcFGZP,11wk
GR97_bcFTEW,11wk
GR97_bcCWFC,11wk
GR97_bcCXFG,11wk
GR97_bcBEME,11wk
GR97_bcGBTW,11wk
GR97_bcFXJO,11wk
GR97_bcAWID,11wk
GR97_bcCHIN,11wk
GR97_bcAZTT,11wk
GR97_bcCYNP,11wk
GR97_bcBKUK,11wk
GR97_bcFHZB,11wk
GR97_bcFTDW,11wk
GR97_bcFBQR,11wk
GR97_bcEIWC,11wk
GR97_bcGQRF,11wk
GR97_bcGCTD,11wk
GR97_bcAQUV,11wk
GR97_bcAXPH,11wk
GR97_bcHBFU,11wk
GR97_bcBKPI,11wk
GR97_bcGVLV,11wk
GR97_bcADWI,11wk
GR97_bcAYKF,11wk
GR97_bcDVQP,11wk
GR97_bcDPWK,11wk
GR97_bcBVDM,11wk
GR97_bcCNSS,11wk
GR97_bcAVMS,11wk
GR97_bcFWDK,11wk
GR97_bcEYLU,11wk
GR97_bcGDNH,11wk
GR97_bcCGHP,11wk
GR97_bcBZUY,11wk
GR97_bcBKVR,11wk
GR97_bcBVBM,11wk
GR97_bcBENN,11wk
GR97_bcGIMI,11wk
GR97_bcAEAC,11wk
GR97_bcEVUA,11wk
GR97_bcANED,11wk
GR97_bcCNRY,11wk
GR97_bcFYPQ,11wk
GR97_bcFKYT,11wk
GR97_bcBRII,11wk
GR97_bcFNOK,11wk
GR97_bcDQKL,11wk
GR97_bcGWRG,11wk
GR97_bcGKVR,11wk
GR97_bcAXAT,11wk
GR97_bcCMPL,11wk
GR97_bcCXMW,11wk
GR97_bcERTG,11wk
GR97_bcDZRW,11wk
GR97_bcAOAN,11wk
GR97_bcEHPH,11wk
GR97_bcGFJV,11wk
GR97_bcANRS,11wk
GR97_bcCBBC,11wk
GR97_bcEWMW,11wk
GR97_bcCFAG,11wk
GR97_bcFCXX,11wk
GR97_bcDLEW,11wk
GR97_bcFVSH,11wk
GR97_bcDTYL,11wk
GR97_bcCOVW,11wk
GR97_bcGQVY,11wk
GR97_bcBKZA,11wk
GR97_bcFJBK,11wk
GR97_bcAZLU,11wk
GR97_bcBCUH,11wk
GR97_bcCBXE,11wk
GR97_bcIAGF,11wk
GR97_bcAYGR,11wk
GR97_bcDDEW,11wk
GR97_bcFWHK,11wk
GR97_bcEUVR,11wk
GR97_bcBHIO,11wk
GR97_bcCHRU,11wk
GR97_bcAOIL,11wk
GR97_bcBYLD,11wk
GR97_bcGWJR,11wk
GR97_bcAIQY,11wk
GR97_bcEFPS,11wk
GR97_bcDKXZ,11wk
GR97_bcCBTM,11wk
GR97_bcAYRQ,11wk
GR97_bcBVQA,11wk
GR97_bcGDXE,11wk
GR97_bcBYMH,11wk
GR97_bcDNBW,11wk
GR97_bcASIO,11wk
GR97_bcFLYL,11wk
GR97_bcAGAG,11wk
GR97_bcEHEQ,11wk
GR97_bcBUJR,11wk
GR97_bcCAXO,11wk
GR97_bcCOSH,11wk
GR97_bcADZC,11wk
GR97_bcDXXO,11wk
GR97_bcGBTB,11wk
GR97_bcFIUD,11wk
GR97_bcCZWC,11wk
GR97_bcAVAW,11wk
GR97_bcGFFF,11wk
GR97_bcAUBQ,11wk
GR97_bcFBOO,11wk
GR97_bcBXBR,11wk
GR97_bcBVIR,11wk
GR97_bcGEFK,11wk
GR97_bcBJIZ,11wk
GR97_bcDZHV,11wk
GR97_bcBPEX,11wk
GR97_bcEJUJ,11wk
GR97_bcFEBD,11wk
GR97_bcATOP,11wk
GR97_bcBAYX,11wk
GR97_bcCOFK,11wk
GR97_bcFGGI,11wk
GR97_bcAQJZ,11wk
GR97_bcDRGV,11wk
GR97_bcBIIA,11wk
GR97_bcHAHV,11wk
GR97_bcAKWP,11wk
GR97_bcDMMN,11wk
GR97_bcELMK,11wk
GR97_bcDKSD,11wk
GR97_bcAVRN,11wk
GR97_bcCMTU,11wk
GR97_bcFKZP,11wk
GR97_bcAMYD,11wk
GR97_bcECQV,11wk
GR97_bcDPNO,11wk
GR97_bcDRZG,11wk
GR97_bcBPHI,11wk
GR97_bcFAGJ,11wk
GR97_bcBURD,11wk
GR97_bcEHJA,11wk
GR97_bcCVSS,11wk
GR97_bcETGJ,11wk
GR97_bcBQVV,11wk
GR97_bcFEAX,11wk
GR97_bcECSR,11wk
GR97_bcEULA,11wk
GR97_bcFNFK,11wk
GR97_bcAFUF,11wk
GR97_bcAAXF,11wk
GR97_bcAMSH,11wk
GR97_bcFCFF,11wk
GR97_bcFOQT,11wk
GR97_bcEBOY,11wk
GR97_bcBATB,11wk
GR97_bcGRAD,11wk
GR97_bcCAFN,11wk
GR97_bcGLPL,11wk
GR97_bcAMTY,11wk
GR97_bcFAZM,11wk
GR97_bcAUIO,11wk
GR97_bcBLOI,11wk
GR97_bcFZBE,11wk
GR97_bcEWNZ,11wk
GR97_bcCRKO,11wk
GR97_bcGDAP,11wk
GR97_bcBCFJ,11wk
GR97_bcAMLX,11wk
GR97_bcDRWL,11wk
GR97_bcDNGP,11wk
GR97_bcETTE,11wk
GR97_bcGBXB,11wk
GR97_bcCWSI,11wk
GR97_bcATQK,11wk
GR97_bcBCYD,11wk
GR97_bcDCRQ,11wk
GR97_bcDOJQ,11wk
GR97_bcCYOH,11wk
GR97_bcEHVA,11wk
GR97_bcCDBU,11wk
GR97_bcFIHT,11wk
GR97_bcBUSV,11wk
GR97_bcCAEN,11wk
GR97_bcGSYH,11wk
GR97_bcBFFG,11wk
GR97_bcHHFG,11wk
GR97_bcEJJC,11wk
GR97_bcDUVP,11wk
GR97_bcFRQZ,11wk
GR97_bcADHP,11wk
GR97_bcFZKY,11wk
GR97_bcABUL,11wk
GR97_bcEQBL,11wk
GR97_bcFDNN,11wk
GR97_bcHBOI,11wk
GR97_bcFONI,11wk
GR97_bcDLVT,11wk
GR97_bcEKNP,11wk
GR97_bcEJGW,11wk
GR97_bcGBAZ,11wk
GR97_bcIHKJ,11wk
GR97_bcAKMJ,11wk
GR97_bcEEWE,11wk
GR97_bcCESG,11wk
GR97_bcBZWK,11wk
GR97_bcAYKJ,11wk
GR97_bcALKZ,11wk
GR97_bcEZGY,11wk
GR97_bcBIOT,11wk
GR97_bcBPJJ,11wk
GR97_bcEPBV,11wk
GR97_bcDOSZ,11wk
GR97_bcFAOU,11wk
GR97_bcGWKT,11wk
GR97_bcBYQH,11wk
GR97_bcBZYK,11wk
GR97_bcBUUR,11wk
GR97_bcAUTZ,11wk
GR97_bcDKRF,11wk
GR97_bcBEVC,11wk
GR97_bcAUGD,11wk
GR97_bcACTU,11wk
GR97_bcDPFB,11wk
GR97_bcBRSE,11wk
GR97_bcFOSB,11wk
GR97_bcDCYU,11wk
GR97_bcALWP,11wk
GR97_bcEHDE,11wk
GR97_bcBPUG,11wk
GR97_bcFSQN,11wk
GR97_bcFRTD,11wk
GR97_bcBKZO,11wk
GR97_bcAVIJ,11wk
GR97_bcFFTW,11wk
GR97_bcEDEN,11wk
GR97_bcASFQ,11wk
GR97_bcBZAR,11wk
GR97_bcFHPS,11wk
GR97_bcENVG,11wk
GR97_bcCBDB,11wk
GR97_bcAOXS,11wk
GR97_bcDKYW,11wk
GR97_bcFUOG,11wk
GR97_bcGHEY,11wk
GR97_bcEEKD,11wk
GR97_bcAFSW,11wk
GR97_bcBRCO,11wk
GR97_bcGPIQ,11wk
GR97_bcCAAD,11wk
GR97_bcDVSO,11wk
GR97_bcGGXU,11wk
GR97_bcAHSZ,11wk
GR97_bcDCNA,11wk
GR97_bcDBOJ,11wk
GR97_bcEMHK,11wk
GR97_bcBIHQ,11wk
GR97_bcAWIX,11wk
GR97_bcCRRA,11wk
GR97_bcAMLW,11wk
GR97_bcBNWE,11wk
GR97_bcFIPF,11wk
GR97_bcGXSO,11wk
GR97_bcAYCU,11wk
GR97_bcGCGO,11wk
GR97_bcFVJK,11wk
GR97_bcEBWB,11wk
GR97_bcCSXU,11wk
GR97_bcALFZ,11wk
GR97_bcBDKE,11wk
GR97_bcDYPY,11wk
GR97_bcFGUP,11wk
GR97_bcETDT,11wk
GR97_bcDFMC,11wk
GR97_bcDDZR,11wk
GR97_bcFYKK,11wk
GR97_bcBZLB,11wk
GR97_bcAVXP,11wk
GR97_bcAZBI,11wk
GR97_bcEFKL,11wk
GR97_bcAEAX,11wk
GR97_bcEOUI,11wk
GR97_bcBDDB,11wk
GR97_bcFBHN,11wk
GR97_bcELKK,11wk
GR97_bcBKPU,11wk
GR97_bcAIOT,11wk
GR97_bcGSAW,11wk
GR97_bcIFOZ,11wk
GR97_bcEQJL,11wk
GR97_bcAQZZ,11wk
GR97_bcAHFR,11wk
GR97_bcIGAZ,11wk
GR97_bcBNJT,11wk
GR97_bcCBZS,11wk
GR97_bcBKEV,11wk
GR97_bcBNQG,11wk
GR97_bcFMQG,11wk
GR97_bcFRJU,11wk
GR97_bcHIBE,11wk
GR97_bcCADB,11wk
GR97_bcBFMB,11wk
GR97_bcDDIV,11wk
GR97_bcFCUF,11wk
GR97_bcANUD,11wk
GR97_bcGHPL,11wk
GR97_bcGFKB,11wk
GR97_bcBVDL,11wk
GR97_bcFGID,11wk
GR97_bcAEBW,11wk
GR97_bcDYEQ,11wk
GR97_bcCGYQ,11wk
GR97_bcFAIO,11wk
GR97_bcFBPO,11wk
GR97_bcGPZY,11wk
GR97_bcDFZL,11wk
GR97_bcAFZQ,11wk
GR97_bcBIXD,11wk
GR97_bcBMQV,11wk
GR97_bcAYQJ,11wk
GR97_bcETCR,11wk
GR97_bcBEND,11wk
GR97_bcEQPR,11wk
GR97_bcBBRD,11wk
GR97_bcEJEQ,11wk
GR97_bcIFMO,11wk
GR97_bcBZYB,11wk
GR97_bcBUWZ,11wk
GR97_bcEZXO,11wk
GR97_bcAEWX,11wk
GR97_bcAGAW,11wk
GR97_bcEMXS,11wk
GR97_bcASBT,11wk
GR97_bcDHLA,11wk
GR97_bcBCUY,11wk
GR97_bcDEIH,11wk
GR97_bcGVZA,11wk
GR97_bcGOKC,11wk
GR97_bcEUGK,11wk
GR97_bcFZEC,11wk
GR97_bcDIUB,11wk
GR97_bcBWOZ,11wk
GR97_bcBWUT,11wk
GR97_bcABUJ,11wk
GR97_bcAOMX,11wk
GR97_bcHNUP,11wk
GR97_bcBDGK,11wk
GR97_bcCDLN,11wk
GR97_bcDUES,11wk
GR97_bcFJRP,11wk
GR97_bcIFCL,11wk
GR97_bcBXZA,11wk
GR97_bcBCTS,11wk
GR97_bcARYN,11wk
GR97_bcDXQV,11wk
GR97_bcAZJK,11wk
GR97_bcALON,11wk
GR97_bcBBIQ,11wk
GR97_bcBZPN,11wk
GR97_bcEVAU,11wk
GR97_bcFOTF,11wk
GR97_bcFPSI,11wk
GR97_bcCKUB,11wk
GR97_bcBEOV,11wk
GR97_bcAJEJ,11wk
GR97_bcEXDP,11wk
GR97_bcCADS,11wk
GR97_bcEPNP,11wk
GR97_bcEOQR,11wk
GR97_bcEDLQ,11wk
GR97_bcGACN,11wk
GR97_bcDKYZ,11wk
GR97_bcDBAV,11wk
GR97_bcCKNE,11wk
GR97_bcBIJO,11wk
GR97_bcDEZA,11wk
GR97_bcCMZY,11wk
GR97_bcEYXL,11wk
GR97_bcFQMT,11wk
GR97_bcDLBT,11wk
GR97_bcCKLF,11wk
GR97_bcGYCT,11wk
GR97_bcEQHC,11wk
GR97_bcDGOO,11wk
GR97_bcCPKQ,11wk
GR97_bcHCAS,11wk
GR97_bcDXOJ,11wk
GR97_bcEBSY,11wk
GR97_bcDRZH,11wk
GR97_bcDMRD,11wk
GR97_bcCGLU,11wk
GR97_bcFPPD,11wk
GR97_bcANXJ,11wk
GR97_bcBXTG,11wk
GR97_bcBQGS,11wk
GR97_bcFERQ,11wk
GR97_bcCUYG,11wk
GR97_bcFBTQ,11wk
GR97_bcCLNX,11wk
GR97_bcDBYG,11wk
GR97_bcAVPY,11wk
GR97_bcFSAD,11wk
GR97_bcEDXP,11wk
GR97_bcETIK,11wk
GR97_bcDLYY,11wk
GR97_bcFSUA,11wk
GR97_bcHCZG,11wk
GR97_bcATGH,11wk
GR97_bcESIP,11wk
GR97_bcAEIQ,11wk
GR97_bcDRHW,11wk
GR97_bcAGOU,11wk
GR97_bcAPWZ,11wk
GR97_bcGHPM,11wk
GR97_bcDBSF,11wk
GR97_bcHPPD,11wk
GR97_bcHDBM,11wk
GR97_bcIJPJ,11wk
GR97_bcBGEH,11wk
GR97_bcIJVT,11wk
GR97_bcAPLL,11wk
GR97_bcBCIL,11wk
GR97_bcCIMN,11wk
GR97_bcEOJE,11wk
GR97_bcCBFN,11wk
GR97_bcBRCF,11wk
GR97_bcBHAH,11wk
GR97_bcFOZL,11wk
GR97_bcDWEB,11wk
GR97_bcIFPF,11wk
GR97_bcEJTI,11wk
GR97_bcDIOM,11wk
GR97_bcFVGR,11wk
GR97_bcFJAI,11wk
GR97_bcEIQA,11wk
GR97_bcHYJH,11wk
GR97_bcDUDW,11wk
GR97_bcBMJO,11wk
GR97_bcBTSI,11wk
GR97_bcFCBL,11wk
GR97_bcDRUS,11wk
GR97_bcAVPI,11wk
GR97_bcABDH,11wk
GR97_bcDAEP,11wk
GR97_bcHQQU,11wk
GR97_bcIELK,11wk
GR97_bcEBLP,11wk
GR97_bcHWHI,11wk
GR97_bcFGWM,11wk
GR97_bcAEKS,11wk
GR97_bcGEQN,11wk
GR97_bcCFBD,11wk
GR97_bcAPIU,11wk
GR97_bcERZM,11wk
GR97_bcFKZS,11wk
GR97_bcGZWP,11wk
GR97_bcDXRW,11wk
GR97_bcCEIC,11wk
GR97_bcBWYG,11wk
GR97_bcDGIA,11wk
GR97_bcHZER,11wk
GR97_bcGEKR,11wk
GR97_bcDLCQ,11wk
GR97_bcGNEH,11wk
GR97_bcFFJY,11wk
GR97_bcEPFK,11wk
GR97_bcEVJL,11wk
GR97_bcFRHQ,11wk
GR97_bcFYJX,11wk
GR97_bcFKVQ,11wk
GR97_bcBCLA,11wk
GR97_bcFMNK,11wk
GR97_bcAAAP,11wk
GR97_bcHXCO,11wk
GR97_bcFNMQ,11wk
GR97_bcFVKB,11wk
GR97_bcETGD,11wk
GR97_bcGBGT,11wk
GR97_bcAADX,11wk
GR97_bcCJWJ,11wk
GR97_bcCTJC,11wk
GR97_bcDCWT,11wk
GR97_bcAXGU,11wk
GR97_bcCCVW,11wk
GR97_bcEYSF,11wk
GR97_bcAAHF,11wk
GR97_bcEMKM,11wk
GR97_bcBTJV,11wk
GR97_bcESYV,11wk
GR97_bcAZRF,11wk
GR97_bcDILQ,11wk
GR97_bcDBHV,11wk
GR97_bcFQBS,11wk
GR97_bcAJWI,11wk
GR97_bcDPEM,11wk
GR97_bcEWKU,11wk
GR97_bcAJYC,11wk
GR97_bcFYWD,11wk
GR97_bcBYUI,11wk
GR97_bcGHJP,11wk
GR97_bcEQVP,11wk
GR97_bcBOUX,11wk
GR97_bcARHP,11wk
GR97_bcAZUX,11wk
GR97_bcAGNC,11wk
GR97_bcEOJY,11wk
GR97_bcHPXL,11wk
GR97_bcFIXH,11wk
GR97_bcFRNQ,11wk
GR97_bcCVBJ,11wk
GR97_bcEGVO,11wk
GR97_bcABUY,11wk
GR97_bcBRTB,11wk
GR97_bcAFWZ,11wk
GR97_bcEMNF,11wk
GR97_bcFQXH,11wk
GR97_bcCMCU,11wk
GR97_bcEAVL,11wk
GR97_bcGUSQ,11wk
GR97_bcBWKD,11wk
GR97_bcACXR,11wk
GR97_bcBIZB,11wk
GR97_bcBDDO,11wk
GR97_bcBFZP,11wk
GR97_bcCXGH,11wk
GR97_bcDKXU,11wk
GR97_bcCFCW,11wk
GR97_bcHOIZ,11wk
GR97_bcCCDD,11wk
GR97_bcFYBR,11wk
GR97_bcFBRT,11wk
GR97_bcCGWZ,11wk
GR97_bcCPEH,11wk
GR97_bcEUUF,11wk
GR97_bcARWD,11wk
GR97_bcBPNM,11wk
GR97_bcDJZA,11wk
GR97_bcHJKO,11wk
GR97_bcDFYG,11wk
GR97_bcCJHM,11wk
GR97_bcBZJD,11wk
GR97_bcGBGJ,11wk
GR97_bcBPDA,11wk
GR97_bcBOLP,11wk
Samp26_bcHFSU,53yr
Samp26_bcIAJB,53yr
Samp26_bcFFHG,53yr
Samp26_bcGGAZ,53yr
Samp26_bcIGDY,53yr
Samp26_bcFVTI,53yr
Samp26_bcCCZF,53yr
Samp26_bcCYAI,53yr
Samp26_bcCBXL,53yr
Samp26_bcBBDH,53yr
Samp26_bcATTO,53yr
Samp26_bcDGJN,53yr
Samp26_bcDENJ,53yr
Samp26_bcFXGZ,53yr
Samp26_bcCBOO,53yr
Samp26_bcCXHE,53yr
Samp26_bcDYQY,53yr
Samp26_bcHWGV,53yr
Samp26_bcCVER,53yr
Samp26_bcDBYB,53yr
Samp26_bcEMBT,53yr
Samp26_bcAAKO,53yr
Samp26_bcFXMY,53yr
Samp26_bcBVIH,53yr
Samp26_bcGZOV,53yr
Samp26_bcETSQ,53yr
Samp26_bcCBVQ,53yr
Samp26_bcAJHE,53yr
Samp26_bcFXFL,53yr
Samp26_bcBAAI,53yr
Samp26_bcBLQN,53yr
Samp26_bcBLBQ,53yr
Samp26_bcGNKY,53yr
Samp26_bcCNDI,53yr
Samp26_bcGATU,53yr
Samp26_bcBNXL,53yr
Samp26_bcFUAG,53yr
Samp26_bcDSJN,53yr
Samp26_bcBENE,53yr
Samp26_bcCWIY,53yr
Samp26_bcAXIM,53yr
Samp26_bcFICA,53yr
Samp26_bcEUAU,53yr
Samp26_bcCVDM,53yr
Samp26_bcBTPZ,53yr
Samp26_bcGGJK,53yr
Samp26_bcFAPC,53yr
Samp26_bcFZIO,53yr
Samp26_bcBSTH,53yr
Samp26_bcFYXF,53yr
Samp26_bcHYUZ,53yr
Samp26_bcBUUV,53yr
Samp26_bcBGFY,53yr
Samp26_bcEAKL,53yr
Samp26_bcBNLV,53yr
Samp26_bcIBTO,53yr
Samp26_bcGNNF,53yr
Samp26_bcDAKD,53yr
Samp26_bcAQNU,53yr
Samp26_bcBENK,53yr
Samp26_bcCRRV,53yr
Samp26_bcFKCO,53yr
Samp26_bcHPUJ,53yr
Samp26_bcFSFE,53yr
Samp26_bcHQOR,53yr
Samp26_bcHBQZ,53yr
Samp26_bcCXOG,53yr
Samp26_bcFGAO,53yr
Samp26_bcGDYW,53yr
Samp26_bcALUN,53yr
Samp26_bcHNSB,53yr
Samp26_bcACSO,53yr
Samp26_bcAOQO,53yr
Samp26_bcDLIS,53yr
Samp26_bcHHAO,53yr
Samp26_bcEUUF,53yr
Samp26_bcFMRZ,53yr
Samp26_bcFEWE,53yr
Samp26_bcELCO,53yr
Samp26_bcHZCO,53yr
Samp26_bcEILK,53yr
Samp26_bcEGSG,53yr
Samp26_bcGEXO,53yr
Samp26_bcEHPB,53yr
Samp26_bcDUVF,53yr
Samp26_bcIDDQ,53yr
Samp26_bcGIZG,53yr
Samp26_bcGRQB,53yr
Samp26_bcDMXN,53yr
Samp26_bcDNXG,53yr
Samp26_bcAOZJ,53yr
Samp26_bcFYGA,53yr
Samp26_bcCCWZ,53yr
Samp26_bcASFQ,53yr
Samp26_bcBPBT,53yr
Samp26_bcAOUI,53yr
Samp26_bcAMSD,53yr
Samp26_bcFTHC,53yr
Samp26_bcESUV,53yr
Samp26_bcIJOM,53yr
Samp26_bcCFLM,53yr
Samp26_bcGROH,53yr
Samp26_bcAKKS,53yr
Samp26_bcBPDC,53yr
Samp26_bcELZM,53yr
Samp26_bcFGBD,53yr
Samp26_bcAOPV,53yr
Samp26_bcGPVH,53yr
Samp26_bcDSFA,53yr
Samp26_bcFPOZ,53yr
